Date,Open,High,Low,Close,Volume,Adj Close
2015-09-30,75.00,76.50,72.50,73.50,391100,73.50
2015-09-29,77.00,77.00,72.00,73.00,187200,73.00
2015-09-28,78.00,78.50,76.266,77.00,190400,77.00
2015-09-25,78.75,78.75,76.00,76.50,224000,76.50
2015-09-24,81.00,81.833,73.75,76.50,540300,76.50
2015-09-23,83.00,83.00,79.55,82.00,169900,82.00
2015-09-22,85.00,85.00,78.00,79.25,322500,79.25
2015-09-21,82.00,83.513,81.00,81.00,59200,81.00
2015-09-18,83.00,85.75,81.00,81.00,1892400,81.00
2015-09-17,80.00,85.50,80.00,84.25,248900,84.25
2015-09-16,85.00,85.00,80.50,81.75,180300,81.75
2015-09-15,85.00,85.00,79.836,81.50,203900,81.50
2015-09-14,87.75,87.75,80.847,81.50,233800,81.50
2015-09-11,85.00,88.015,83.50,83.75,575100,83.75
2015-09-10,86.00,87.80,84.75,87.00,304100,87.00
2015-09-09,90.25,90.38,83.798,86.50,650200,86.50
2015-09-08,88.00,88.00,85.538,87.00,88600,87.00
2015-09-07,87.50,89.25,84.00,85.25,318400,85.25
2015-09-04,87.25,92.00,86.00,87.25,1395900,87.25
2015-09-03,88.00,88.50,85.75,87.00,896300,87.00
2015-09-02,86.50,88.00,84.05,86.50,346400,86.50
2015-09-01,89.00,89.00,86.00,86.50,201400,86.50
2015-08-31,88.00,88.00,88.00,88.00,000,88.00
2015-08-28,88.00,88.00,86.50,88.00,299500,88.00
2015-08-27,85.00,88.74,84.25,85.50,817600,85.50
2015-08-26,84.00,89.00,79.75,87.00,727000,87.00
2015-08-25,78.00,83.25,78.00,83.00,428700,83.00
2015-08-24,80.00,81.50,76.063,79.00,832100,79.00
2015-08-21,82.50,85.00,80.00,82.50,637500,82.50
2015-08-20,85.00,87.063,82.188,84.50,481200,84.50
2015-08-19,88.00,88.00,85.00,85.00,272000,85.00
2015-08-18,85.25,87.50,84.955,85.00,85700,85.00
2015-08-17,85.00,87.95,85.00,85.25,186000,85.25
2015-08-14,90.00,90.00,81.25,85.50,584000,85.50
2015-08-13,85.00,90.75,85.00,88.00,1218500,88.00
2015-08-12,92.00,92.00,86.00,89.25,522100,89.25
2015-08-11,90.50,93.25,87.55,91.00,4703300,91.00
2015-08-10,94.00,94.00,91.00,93.50,314900,93.50
2015-08-07,99.00,99.00,90.80,91.50,681000,91.50
2015-08-06,97.75,97.75,92.00,93.75,383300,93.75
2015-08-05,91.75,97.00,91.75,93.50,472000,93.50
2015-08-04,97.00,97.00,93.00,93.00,596400,93.00
2015-08-03,90.00,95.00,90.00,94.50,465600,94.50
2015-07-31,92.00,96.362,91.50,92.75,807200,92.75
2015-07-30,92.00,96.063,92.00,93.75,474200,93.75
2015-07-29,90.75,97.00,90.00,93.50,1325800,93.50
2015-07-28,88.00,95.00,84.00,91.75,1023600,91.75
2015-07-27,86.00,88.00,86.00,87.50,599600,87.50
2015-07-24,86.75,90.438,85.25,89.50,1467300,89.50
2015-07-23,83.00,95.00,80.25,90.00,3193300,90.00
2015-07-22,71.50,83.75,71.50,83.00,3126300,83.00
2015-07-21,69.50,71.00,69.50,71.00,535700,71.00
2015-07-20,71.00,72.00,69.00,70.50,522700,70.50
2015-07-17,71.00,71.00,69.125,71.00,148900,71.00
2015-07-16,71.00,71.00,69.563,71.00,224700,71.00
2015-07-15,71.00,71.00,68.50,71.00,238900,71.00
2015-07-14,71.00,71.925,70.24,71.00,283900,71.00
2015-07-13,72.00,72.75,68.50,69.50,438000,69.50
2015-07-10,73.00,73.00,70.00,73.00,332700,73.00
2015-07-09,72.25,73.313,68.00,71.50,287000,71.50
2015-07-08,72.00,72.25,70.65,71.75,232200,71.75
2015-07-07,72.75,73.00,70.25,72.00,258500,72.00
2015-07-06,70.50,73.75,70.25,72.25,369900,72.25
2015-07-03,72.75,76.00,72.25,73.75,346200,73.75
2015-07-02,75.00,76.00,71.75,76.00,687400,76.00
2015-07-01,70.75,76.55,70.15,74.00,910900,74.00
2015-06-30,70.00,70.50,68.075,69.25,337100,69.25
2015-06-29,70.00,71.00,63.075,70.00,1137800,70.00
2015-06-26,72.50,72.50,68.40,70.25,703100,70.25
2015-06-25,72.00,72.763,70.75,72.50,498900,72.50
2015-06-24,72.50,73.00,70.25,72.50,756800,72.50
2015-06-23,69.50,72.50,68.75,72.00,1136900,72.00
2015-06-22,68.00,70.25,68.00,69.50,629100,69.50
2015-06-19,67.75,70.75,66.875,69.50,1196600,69.50
2015-06-18,70.25,71.357,66.328,67.00,1559700,67.00
2015-06-17,63.25,71.52,62.938,70.50,2995000,70.50
2015-06-16,61.25,63.25,60.744,63.25,676700,63.25
2015-06-15,60.50,63.00,60.50,62.00,1725100,62.00
2015-06-12,57.00,61.50,57.00,61.50,3567100,61.50
2015-06-11,59.50,59.50,56.25,57.75,1688900,57.75
2015-06-10,55.25,59.25,55.25,58.00,5316400,58.00
2015-06-09,57.00,58.044,56.00,56.00,995600,56.00
2015-06-08,56.75,57.50,56.473,57.50,709200,57.50
2015-06-05,56.25,58.00,56.188,56.50,483700,56.50
2015-06-04,57.75,57.906,56.00,56.50,790500,56.50
2015-06-03,57.50,57.50,56.50,56.75,598400,56.75
2015-06-02,56.25,57.00,56.00,56.50,655500,56.50
2015-06-01,55.25,56.87,55.175,56.00,412800,56.00
2015-05-29,58.50,58.50,55.25,55.25,3081200,55.25
2015-05-28,55.25,58.50,55.25,57.25,717000,57.25
2015-05-27,58.00,58.00,55.25,55.25,441300,55.25
2015-05-26,57.00,58.74,54.50,55.25,963100,55.25
2015-05-25,56.00,56.00,56.00,56.00,000,56.00
2015-05-22,54.00,57.00,54.00,56.00,468900,56.00
2015-05-21,55.00,57.00,55.00,56.00,288700,56.00
2015-05-20,55.50,57.00,55.50,56.75,727000,56.75
2015-05-19,56.75,58.27,54.00,55.25,1218200,55.25
2015-05-18,58.25,58.75,57.25,57.25,661300,57.25
2015-05-15,58.00,58.758,56.75,58.00,652200,58.00
2015-05-14,55.00,58.50,55.00,58.00,1450300,58.00
2015-05-13,53.50,57.25,53.50,56.25,3057500,56.25
2015-05-12,54.00,56.00,53.75,55.00,1132500,55.00
2015-05-11,55.00,58.25,55.00,57.00,1049000,57.00
2015-05-08,52.00,55.365,52.00,54.50,1489300,54.50
2015-05-07,53.75,53.987,52.00,52.75,846300,52.75
2015-05-06,54.00,54.84,52.25,53.75,601800,53.75
2015-05-05,55.75,56.49,52.75,54.00,1029000,54.00
2015-05-04,55.25,55.25,55.25,55.25,000,55.25
2015-05-01,56.50,57.00,53.00,55.25,1253100,55.25
2015-04-30,58.00,58.00,56.75,57.00,580300,57.00
2015-04-29,56.75,58.00,56.50,57.25,581500,57.25
2015-04-28,58.00,58.00,56.063,57.25,654400,57.25
2015-04-27,58.00,58.70,56.488,56.75,601100,56.75
2015-04-24,57.25,58.75,56.875,58.00,814600,58.00
2015-04-23,58.50,58.50,57.00,57.25,406900,57.25
2015-04-22,58.25,58.75,57.51,58.00,790600,58.00
2015-04-21,58.00,58.52,57.75,58.00,283300,58.00
2015-04-20,58.25,59.00,58.00,58.00,479700,58.00
2015-04-17,60.00,60.00,57.50,58.50,508300,58.50
2015-04-16,60.00,60.00,58.125,58.75,604500,58.75
2015-04-15,58.75,60.037,57.975,59.00,1110000,59.00
2015-04-14,58.75,59.50,58.00,58.25,1070900,58.25
2015-04-13,58.00,60.01,57.56,58.50,1458100,58.50
2015-04-10,59.00,59.00,57.25,58.50,623900,58.50
2015-04-09,59.25,60.608,58.25,59.25,1076400,59.25
2015-04-08,56.00,59.25,56.00,59.00,1480400,59.00
2015-04-07,58.25,60.00,57.00,57.75,1417300,57.75
2015-04-06,57.50,57.50,57.50,57.50,000,57.50
2015-04-03,57.50,57.50,57.50,57.50,000,57.50
2015-04-02,60.00,60.00,57.00,57.50,527200,57.50
2015-04-01,60.00,60.00,57.25,57.75,402900,57.75
2015-03-31,58.00,58.625,57.50,58.00,311400,58.00
2015-03-30,59.00,59.875,57.00,58.00,917500,58.00
2015-03-27,59.75,59.75,58.00,58.50,297800,58.50
2015-03-26,59.25,60.00,57.50,58.75,432200,58.75
2015-03-25,59.25,60.375,58.00,58.25,728100,58.25
2015-03-24,59.50,61.50,59.00,59.50,547100,59.50
2015-03-23,58.00,59.75,57.25,59.00,1087200,59.00
2015-03-20,59.00,61.50,58.00,61.50,738600,61.50
2015-03-19,58.50,61.00,58.50,59.75,171000,59.75
2015-03-18,59.50,60.725,58.988,59.50,433800,59.50
2015-03-17,58.25,61.25,58.00,60.25,459100,60.25
2015-03-16,57.25,61.25,57.25,60.75,683200,60.75
2015-03-13,60.00,60.00,57.375,58.00,1451500,58.00
2015-03-12,58.00,59.25,57.085,57.25,1900700,57.25
2015-03-11,59.00,59.88,57.15,57.75,1193600,57.75
2015-03-10,61.00,63.25,59.00,59.00,840500,59.00
2015-03-09,64.00,65.00,61.25,62.00,417300,62.00
2015-03-06,64.25,66.00,63.525,64.25,971900,64.25
2015-03-05,63.00,65.85,62.419,64.50,2222500,64.50
2015-03-04,59.25,62.50,59.25,61.75,1299900,61.75
2015-03-03,59.25,61.00,59.00,60.25,623800,60.25
2015-03-02,60.75,60.75,58.25,59.00,510400,59.00
2015-02-27,59.75,60.75,59.00,60.50,299700,60.50
2015-02-26,61.00,61.00,58.667,59.75,407800,59.75
2015-02-25,60.00,60.50,57.00,60.00,818200,60.00
2015-02-24,59.25,59.688,57.00,58.00,857000,58.00
2015-02-23,61.75,61.75,58.75,59.00,374800,59.00
2015-02-20,61.50,61.50,58.97,60.25,447100,60.25
2015-02-19,59.00,59.75,58.25,59.25,886200,59.25
2015-02-18,61.50,61.50,58.50,59.00,1138100,59.00
2015-02-17,61.00,61.50,59.925,60.50,524100,60.50
2015-02-16,60.50,61.00,59.58,60.50,507900,60.50
2015-02-13,60.25,61.00,59.25,59.75,828500,59.75
2015-02-12,60.50,60.75,58.25,59.50,697500,59.50
2015-02-11,59.00,60.50,57.50,60.00,1174200,60.00
2015-02-10,59.00,59.625,56.00,58.50,2281800,58.50
2015-02-09,62.25,62.25,58.50,59.25,1151400,59.25
2015-02-06,61.75,62.75,61.00,61.25,470800,61.25
2015-02-05,62.75,62.75,60.95,61.75,558300,61.75
2015-02-04,64.00,64.00,61.00,62.00,1309600,62.00
2015-02-03,59.25,64.25,59.25,61.25,10542600,61.25
2015-02-02,63.75,65.75,56.25,59.25,5612000,59.25
2015-01-30,67.00,67.00,63.23,64.75,1764700,64.75
2015-01-29,60.50,67.00,55.68,67.00,4997300,67.00
2015-01-28,63.00,66.00,60.00,60.25,1921200,60.25
2015-01-27,68.00,70.75,61.25,63.00,3544900,63.00
2015-01-26,82.00,83.10,67.00,67.00,6522100,67.00
2015-01-23,100.00,103.00,83.00,90.00,3095100,90.00
2015-01-22,102.50,104.25,99.65,100.50,607500,100.50
2015-01-21,105.00,105.75,100.25,102.25,592200,102.25
2015-01-20,105.25,106.00,103.013,104.25,237500,104.25
2015-01-19,105.75,108.00,101.00,104.50,779200,104.50
2015-01-16,108.25,108.75,105.00,106.00,942400,106.00
2015-01-15,109.50,109.70,106.50,108.50,568900,108.50
2015-01-14,106.50,108.56,106.50,108.50,490900,108.50
2015-01-13,110.00,110.00,107.00,108.00,1273600,108.00
2015-01-12,110.00,110.00,108.00,110.00,138900,110.00
2015-01-09,108.25,110.00,107.99,109.75,209700,109.75
2015-01-08,110.00,110.00,107.25,108.50,168000,108.50
2015-01-07,108.75,110.50,107.894,109.25,1991100,109.25
2015-01-06,108.00,111.00,108.00,110.00,1411100,110.00
2015-01-05,110.00,110.75,106.95,110.75,1351700,110.75
2015-01-02,109.75,109.75,107.405,109.00,305900,109.00
2015-01-01,111.00,111.00,111.00,111.00,000,111.00
