Date,Open,High,Low,Close,Volume,Adj Close
2016-10-05,389.80,400.60,389.80,396.80,9112100,386.731
2016-10-04,398.80,400.30,392.285,393.70,12768000,383.71
2016-10-03,400.00,400.80,393.263,396.90,6655100,386.829
2016-09-30,390.20,399.80,384.70,398.80,15483400,388.681
2016-09-29,402.00,403.70,389.10,394.50,9685900,384.49
2016-09-28,396.40,402.07,394.80,399.00,7160400,388.875
2016-09-27,397.80,399.10,385.40,394.80,8942500,384.782
2016-09-26,403.60,408.182,391.202,394.50,9065400,384.49
2016-09-23,407.30,411.20,403.081,405.80,3912000,395.503
2016-09-22,406.80,410.818,402.609,408.10,6909100,397.745
2016-09-21,403.80,408.417,400.60,403.00,12062600,392.774
2016-09-20,414.70,417.50,399.116,401.00,13865200,390.825
2016-09-19,424.30,424.30,414.599,415.80,11166500,405.249
2016-09-16,419.10,420.00,412.70,418.90,10665200,408.27
2016-09-15,412.40,419.90,410.80,419.00,4957400,408.368
2016-09-14,421.60,422.40,411.56,414.40,10956100,403.885
2016-09-13,419.80,428.30,411.197,419.70,16669200,409.05
2016-09-12,414.00,417.745,406.30,417.10,12846000,406.516
2016-09-09,421.10,430.80,418.10,421.30,9013300,410.61
2016-09-08,404.60,424.50,404.60,422.10,19671700,411.389
2016-09-07,398.90,406.40,393.50,406.00,14884800,395.698
2016-09-06,392.60,402.072,392.10,398.90,8796100,388.778
2016-09-05,394.40,395.70,387.30,392.30,6603500,382.345
2016-09-02,391.90,395.184,386.10,392.80,9511200,382.833
2016-09-01,384.40,394.50,382.723,390.10,11703800,380.201
2016-08-31,388.60,393.50,382.995,383.00,10220500,373.281
2016-08-30,390.00,397.70,389.742,392.80,6354900,382.833
2016-08-29,392.00,392.00,392.00,392.00,000,382.053
2016-08-26,393.80,396.80,391.60,392.00,3445200,382.053
2016-08-25,399.40,402.60,392.007,394.30,5102200,384.295
2016-08-24,391.60,405.905,389.10,401.70,6641400,391.507
2016-08-23,391.60,395.40,388.30,393.30,7578100,383.32
2016-08-22,384.50,392.473,383.10,390.10,5767200,380.201
2016-08-19,389.10,393.00,382.90,384.90,8039200,375.133
2016-08-18,389.00,392.069,384.30,389.10,5924300,379.227
2016-08-17,395.30,395.30,385.20,385.20,6665700,375.426
2016-08-16,400.20,403.20,393.70,394.30,7026300,384.295
2016-08-15,409.00,409.085,401.742,402.80,4126900,392.579
2016-08-12,397.80,408.80,396.50,407.60,10520900,397.257
2016-08-11,404.50,405.10,395.821,398.40,7063300,388.291
2016-08-10,406.90,409.70,400.131,402.50,5942200,392.287
2016-08-09,400.80,408.96,398.90,407.20,11017700,396.867
2016-08-08,396.00,405.253,394.60,399.90,5748400,389.753
2016-08-05,390.50,396.807,386.00,395.70,8487500,385.659
2016-08-04,390.00,396.02,385.667,390.20,7033100,380.299
2016-08-03,393.80,395.90,387.067,388.20,7059900,378.35
2016-08-02,398.30,401.104,388.50,392.20,11197900,382.248
2016-08-01,407.80,414.20,391.174,400.60,11380300,390.435
2016-07-29,403.00,423.30,398.00,406.00,15497900,395.698
2016-07-28,424.00,424.70,405.398,409.30,12416000,398.914
2016-07-27,402.30,421.734,402.30,416.40,10829500,405.834
2016-07-26,402.20,404.20,394.60,399.80,7390900,389.655
2016-07-25,407.90,408.90,400.60,403.40,8466900,393.164
2016-07-22,404.30,409.00,398.90,405.90,7080200,395.60
2016-07-21,415.70,417.80,401.80,405.60,17170400,395.308
2016-07-20,424.10,426.80,413.80,420.70,9583100,410.025
2016-07-19,428.00,434.10,421.357,423.50,8941400,412.754
2016-07-18,423.00,440.00,423.00,430.30,11252900,419.381
2016-07-15,420.00,431.00,407.20,422.10,12184500,411.389
2016-07-14,411.20,429.178,408.50,426.00,12262400,415.19
2016-07-13,409.00,421.511,369.838,408.10,13755200,397.745
2016-07-12,392.00,413.865,390.70,409.90,11951100,399.499
2016-07-11,379.80,391.70,376.36,390.20,10305400,380.299
2016-07-08,354.50,376.70,354.40,375.00,12420700,365.484
2016-07-07,357.30,368.00,353.80,361.60,10481300,352.424
2016-07-06,375.60,377.00,345.90,353.50,24127300,344.53
2016-07-05,377.00,385.80,371.80,378.50,15752500,368.896
2016-07-04,383.00,384.40,369.70,375.00,11127100,365.484
2016-07-01,374.20,384.00,365.40,381.10,15499100,371.43
2016-06-30,360.50,375.00,357.20,370.00,19062700,360.611
2016-06-29,360.60,370.00,337.10,359.30,26238500,340.437
2016-06-28,358.00,368.50,348.10,357.20,19791300,328.972
2016-06-27,399.80,420.00,336.061,343.90,41697600,316.723
2016-06-24,350.00,514.523,350.00,409.00,41705600,376.678
2016-06-23,515.50,531.50,511.50,528.00,13654100,486.274
2016-06-22,508.00,515.20,502.50,509.50,7339100,469.236
2016-06-21,505.50,510.00,501.50,504.00,6218900,464.171
2016-06-20,493.60,514.387,490.00,507.00,8730600,466.934
2016-06-17,473.60,484.70,467.20,478.30,13987000,440.502
2016-06-16,470.00,470.20,461.10,466.30,9090200,429.45
2016-06-15,478.90,480.70,475.10,475.10,5940200,437.555
2016-06-14,484.10,489.10,474.152,474.80,7047500,437.278
2016-06-13,491.10,495.00,485.06,488.40,5876900,449.804
2016-06-10,510.00,510.404,492.742,494.40,9758900,455.329
2016-06-09,512.00,516.736,511.00,511.00,5934300,470.618
2016-06-08,518.00,522.75,512.047,513.50,6859900,472.92
2016-06-07,525.00,533.779,521.00,521.50,5924100,480.288
2016-06-06,530.00,534.50,519.464,525.00,5866100,483.511
2016-06-03,537.00,537.00,524.50,530.00,5562500,488.116
2016-06-02,524.50,538.446,524.50,532.00,5226400,489.958
2016-06-01,535.00,537.50,518.307,525.50,12706500,483.972
2016-05-31,541.00,546.00,534.803,535.50,4666800,493.181
2016-05-30,544.00,544.00,544.00,544.00,000,501.01
2016-05-27,542.50,546.957,537.00,544.00,5341100,501.01
2016-05-26,549.50,550.50,538.888,544.50,5030500,501.47
2016-05-25,534.00,552.50,531.50,551.00,15051900,507.457
2016-05-24,523.00,532.225,515.877,531.50,5977200,489.498
2016-05-23,519.00,524.50,515.00,522.50,4720900,481.209
2016-05-20,520.00,521.00,509.945,516.50,6919500,475.683
2016-05-19,522.00,524.50,515.00,515.00,7247800,474.301
2016-05-18,515.50,533.743,513.50,527.00,5848900,485.353
2016-05-17,515.00,522.50,510.50,518.50,9061100,477.525
2016-05-16,506.00,511.00,502.00,511.00,2581300,470.618
2016-05-13,513.50,515.00,507.00,509.00,6143800,468.776
2016-05-12,513.50,523.579,511.00,515.50,6459800,474.762
2016-05-11,518.50,522.00,515.50,518.50,5140700,477.525
2016-05-10,515.50,524.725,513.833,518.50,5611500,477.525
2016-05-09,510.00,518.00,507.495,513.50,6097100,472.92
2016-05-06,508.00,513.50,503.623,508.00,9516800,467.855
2016-05-05,513.00,516.249,506.275,510.00,7013500,469.697
2016-05-04,510.50,515.00,508.50,512.50,8802400,471.999
2016-05-03,522.50,522.50,501.065,510.00,17691100,469.697
2016-05-02,525.00,525.00,525.00,525.00,000,483.511
2016-04-29,525.00,540.00,518.50,525.00,26560000,483.511
2016-04-28,552.00,553.00,538.50,551.00,7108400,507.457
2016-04-27,534.00,555.083,533.50,555.00,11429200,511.14
2016-04-26,528.50,537.229,528.50,535.50,5665000,493.181
2016-04-25,527.50,533.50,526.50,527.50,8805600,485.814
2016-04-22,530.00,534.092,523.00,526.50,12601900,484.893
2016-04-21,534.50,535.99,525.00,528.00,7988400,486.274
2016-04-20,531.00,536.00,529.00,534.00,5693200,491.80
2016-04-19,535.50,542.00,530.00,531.50,6717400,489.498
2016-04-18,529.00,546.00,529.00,535.50,6075100,493.181
2016-04-15,543.00,544.00,531.874,534.00,5804300,491.80
2016-04-14,543.00,545.159,535.659,543.50,11654700,500.549
2016-04-13,536.00,543.761,530.50,539.50,8496700,496.865
2016-04-12,531.50,534.00,525.50,531.50,6477200,489.498
2016-04-11,526.00,537.00,523.00,532.50,6005400,490.419
2016-04-08,529.50,533.00,524.00,527.50,11310500,485.814
2016-04-07,537.50,540.00,524.50,527.50,8992300,485.814
2016-04-06,548.00,551.50,528.50,535.00,10397400,492.721
2016-04-05,553.00,557.50,545.89,549.00,6245200,505.615
2016-04-04,550.50,563.843,549.50,556.50,6417000,512.522
2016-04-01,550.00,553.50,544.905,552.00,5357800,508.377
2016-03-31,553.50,559.50,550.971,553.50,5150600,509.759
2016-03-30,557.50,559.72,553.00,556.00,4176000,512.061
2016-03-29,546.50,555.62,541.50,551.50,6800500,507.917
2016-03-28,542.00,542.00,542.00,542.00,000,499.168
2016-03-25,542.00,542.00,542.00,542.00,000,499.168
2016-03-24,550.50,552.00,541.00,542.00,6483500,499.168
2016-03-23,548.50,555.50,548.50,554.50,7042400,510.68
2016-03-22,540.00,549.566,526.50,549.50,14562100,506.075
2016-03-21,562.00,567.00,554.063,558.00,4325100,513.903
2016-03-18,551.50,568.099,549.00,565.00,11882700,520.35
2016-03-17,556.00,558.50,543.775,551.00,11049800,507.457
2016-03-16,546.00,556.50,546.00,555.00,7471600,511.14
2016-03-15,539.50,543.50,532.082,542.50,8614400,499.628
2016-03-14,541.50,547.50,535.50,541.50,7022900,498.707
2016-03-11,533.50,543.825,527.079,541.00,7423800,498.247
2016-03-10,535.50,541.847,527.00,527.00,11545100,485.353
2016-03-09,531.50,550.50,529.50,535.00,8665300,492.721
2016-03-08,535.50,539.50,529.41,532.00,12715700,489.958
2016-03-07,539.50,544.50,536.00,540.00,6218400,497.326
2016-03-04,534.50,548.00,532.00,545.00,9699600,501.931
2016-03-03,542.50,550.50,529.50,533.00,13902400,490.879
2016-03-02,558.50,563.50,542.50,545.50,9631800,502.391
2016-03-01,547.00,556.542,542.00,555.50,6898700,511.601
2016-02-29,535.00,555.005,534.00,549.00,8119900,505.615
2016-02-26,572.00,572.00,530.00,541.00,17105000,498.247
2016-02-25,533.50,562.00,533.00,558.50,10727900,514.364
2016-02-24,550.00,552.82,522.006,530.50,9077100,488.577
2016-02-23,533.50,553.219,533.22,550.50,8765800,506.996
2016-02-22,551.00,560.00,536.00,538.50,5187700,495.944
2016-02-19,541.50,547.111,535.00,545.50,5466700,502.391
2016-02-18,532.00,547.50,528.00,541.50,10568900,498.707
2016-02-17,520.00,531.145,518.50,528.00,8811900,486.274
2016-02-16,508.00,525.50,506.00,518.00,12642200,477.064
2016-02-15,495.00,509.721,495.00,504.50,12084700,464.631
2016-02-12,481.70,486.00,473.10,479.80,9381800,441.883
2016-02-11,505.50,505.50,470.851,478.50,14059900,440.686
2016-02-10,488.10,512.645,480.70,507.00,10563000,466.934
2016-02-09,472.20,484.70,466.847,483.60,17574100,445.383
2016-02-08,511.00,511.99,470.037,475.30,15211900,437.739
2016-02-05,516.50,523.00,505.602,506.50,8433900,466.473
2016-02-04,529.50,532.50,503.50,514.50,14954800,473.841
2016-02-03,538.00,543.00,517.32,523.50,9569300,482.13
2016-02-02,553.50,556.25,536.39,541.00,9830300,498.247
2016-02-01,541.00,560.151,538.50,555.00,7588600,511.14
2016-01-29,529.50,539.50,509.50,539.50,11847400,496.865
2016-01-28,549.00,551.50,514.56,525.50,15430900,483.972
2016-01-27,561.00,562.518,550.50,552.50,7026200,508.838
2016-01-26,555.50,569.213,553.50,561.00,7102200,516.666
2016-01-25,563.00,568.18,558.02,562.00,6749500,517.587
2016-01-22,560.00,568.785,552.50,559.00,7416300,514.824
2016-01-21,548.00,555.59,542.363,552.00,9864900,508.377
2016-01-20,551.00,558.695,542.00,544.50,7779600,501.47
2016-01-19,555.00,565.063,553.50,561.50,7711500,517.127
2016-01-18,549.00,564.839,544.00,545.50,6611000,502.391
2016-01-15,564.00,570.94,549.50,551.00,12086600,507.457
2016-01-14,586.50,588.884,561.303,564.00,12337100,519.429
2016-01-13,604.00,607.00,587.00,589.50,8856400,542.914
2016-01-12,593.00,611.50,590.25,598.50,10389900,551.203
2016-01-11,587.00,595.832,580.098,589.50,5525200,542.914
2016-01-08,595.00,604.324,586.116,590.50,4880200,543.835
2016-01-07,593.50,598.50,577.856,590.00,8536200,543.374
2016-01-06,614.00,614.145,599.153,606.50,7672800,558.571
2016-01-05,599.50,615.704,598.97,611.00,6126500,562.715
2016-01-04,602.00,607.047,593.50,596.00,7615000,548.90
