Date,Open,High,Low,Close,Volume,Adj Close
2015-10-07,577.00,587.463,553.00,553.50,15713100,501.03
2015-10-06,584.50,600.00,583.50,586.50,10724400,530.902
2015-10-05,581.00,585.50,575.467,584.50,8671400,529.092
2015-10-02,586.00,589.61,561.50,571.00,10733300,516.871
2015-10-01,593.50,597.23,577.50,580.00,7961900,525.018
2015-09-30,584.50,591.963,579.50,588.00,7467200,532.26
2015-09-29,582.00,590.437,567.27,570.00,14816500,515.966
2015-09-28,601.00,603.292,586.181,586.50,7642800,530.902
2015-09-25,593.00,605.00,590.00,604.00,8615200,546.743
2015-09-24,590.50,594.78,575.00,580.00,9807600,525.018
2015-09-23,568.50,597.50,566.856,594.00,11626600,537.691
2015-09-22,595.00,596.00,564.664,567.00,8738900,513.25
2015-09-21,596.50,602.87,593.15,594.50,5883400,538.144
2015-09-18,603.00,604.50,594.50,600.50,9684300,543.575
2015-09-17,600.50,611.82,596.50,604.00,10464200,546.743
2015-09-16,599.00,604.517,594.50,598.00,6810000,541.312
2015-09-15,590.50,600.00,587.00,596.00,6502900,539.501
2015-09-14,586.50,594.50,585.995,590.50,6433100,534.523
2015-09-11,581.00,587.50,576.83,583.50,6166300,528.186
2015-09-10,574.00,586.311,570.079,581.00,7842500,525.923
2015-09-09,586.00,589.50,576.827,578.00,10520700,523.208
2015-09-08,567.50,580.242,564.00,569.50,6104000,515.513
2015-09-07,570.00,574.50,558.925,564.50,4172600,510.987
2015-09-04,559.00,574.50,554.00,565.00,9915800,511.44
2015-09-03,561.00,571.00,555.50,564.50,12620000,510.987
2015-09-02,530.00,545.646,528.00,542.50,8888900,491.073
2015-09-01,529.00,546.32,520.247,528.00,9303100,477.948
2015-08-31,539.00,539.00,539.00,539.00,000,487.905
2015-08-28,545.50,546.50,534.00,539.00,7569600,487.905
2015-08-27,541.50,550.879,539.00,546.00,9767500,494.241
2015-08-26,514.00,536.427,508.323,531.50,12802600,481.116
2015-08-25,501.00,524.681,497.00,518.00,10681900,468.895
2015-08-24,496.40,529.484,472.138,495.50,19678500,448.528
2015-08-21,522.00,529.00,506.507,512.50,7675900,463.917
2015-08-20,536.00,543.00,523.954,529.00,6215500,478.853
2015-08-19,548.50,549.50,538.489,539.00,8178700,487.905
2015-08-18,544.00,555.96,540.082,550.00,6119600,497.862
2015-08-17,550.00,551.50,533.50,543.00,6075200,491.526
2015-08-14,540.50,548.50,538.10,542.50,5824600,491.073
2015-08-13,534.00,543.517,531.50,537.50,8504800,486.547
2015-08-12,545.00,550.895,518.314,525.50,11822600,475.685
2015-08-11,554.00,555.757,546.704,549.50,5895200,497.409
2015-08-10,552.00,558.005,542.721,556.50,8181300,503.746
2015-08-07,548.00,550.82,543.50,548.50,6414600,496.504
2015-08-06,551.50,556.50,543.228,549.50,6045500,497.409
2015-08-05,544.00,556.083,544.00,551.50,7620200,499.22
2015-08-04,542.50,549.50,537.50,545.50,14379400,493.789
2015-08-03,531.00,554.438,529.50,551.00,7203000,498.767
2015-07-31,550.00,554.00,526.065,534.00,16688100,483.379
2015-07-30,554.00,555.76,537.00,542.00,8832700,490.62
2015-07-29,559.00,561.00,549.00,551.00,7234900,498.767
2015-07-28,554.00,564.282,552.50,556.00,6139900,503.293
2015-07-27,560.00,566.00,544.121,550.50,8651400,498.315
2015-07-24,573.00,579.093,561.50,562.50,7096300,509.177
2015-07-23,573.00,576.77,564.391,573.50,6051200,519.134
2015-07-22,557.00,573.569,552.50,570.00,6082300,515.966
2015-07-21,570.00,574.00,554.958,560.50,6785200,507.367
2015-07-20,570.00,575.874,566.87,570.50,5357700,516.419
2015-07-17,561.00,569.437,554.00,567.00,5521200,513.25
2015-07-16,557.50,567.491,553.50,558.00,5558000,505.104
2015-07-15,549.50,564.50,547.50,553.00,4341500,500.578
2015-07-14,550.00,557.524,505.904,552.00,11062000,499.672
2015-07-13,544.50,557.20,496.43,549.00,9258100,496.957
2015-07-10,527.00,534.00,521.781,531.00,9581400,480.663
2015-07-09,493.70,518.277,493.70,514.50,10498700,465.727
2015-07-08,490.00,501.185,485.042,493.70,9020600,446.899
2015-07-07,488.40,498.60,484.00,488.00,9666800,441.739
2015-07-06,481.80,488.80,476.80,484.20,9597900,438.30
2015-07-03,488.20,495.58,485.377,487.00,5143000,440.834
2015-07-02,500.50,505.00,488.223,489.20,7316100,442.826
2015-07-01,497.80,507.50,497.80,502.50,8210300,454.865
2015-06-30,490.00,500.636,489.00,494.70,8504900,447.804
2015-06-29,496.30,502.831,485.00,493.20,8434200,446.446
2015-06-26,514.50,519.312,510.00,514.50,5503200,465.727
2015-06-25,514.00,521.00,511.50,516.00,7694700,467.085
2015-06-24,525.50,530.714,516.471,517.00,10950300,467.99
2015-06-23,528.00,534.816,522.00,526.00,7281100,476.137
2015-06-22,519.50,526.50,515.00,526.50,15932200,476.59
2015-06-19,501.50,509.68,499.66,505.50,7685100,457.58
2015-06-18,494.00,502.50,480.70,501.50,9229000,453.96
2015-06-17,502.00,504.00,493.50,493.50,6843800,446.718
2015-06-16,504.00,504.309,490.566,502.00,11323000,454.412
2015-06-15,513.00,514.00,506.00,508.50,5243400,460.296
2015-06-12,516.00,522.309,510.165,518.00,5879700,468.895
2015-06-11,519.50,528.00,515.50,519.50,5028300,470.253
2015-06-10,516.00,527.56,512.50,522.50,6866400,472.969
2015-06-09,524.50,528.13,516.528,518.50,7838900,469.348
2015-06-08,529.00,531.268,517.194,520.50,5809600,471.158
2015-06-05,526.00,534.325,518.50,530.00,9002000,479.758
2015-06-04,540.50,543.50,525.83,526.00,16540200,476.137
2015-06-03,555.00,561.84,537.999,543.50,11035800,491.978
2015-06-02,561.00,567.00,548.445,555.00,8166700,502.388
2015-06-01,557.00,567.00,556.00,560.50,8042400,507.367
2015-05-29,570.50,573.00,549.356,554.00,6843300,501.483
2015-05-28,561.50,574.00,560.00,569.00,10436900,515.061
2015-05-27,548.00,566.351,546.18,562.00,11206300,508.724
2015-05-26,544.00,549.315,539.142,544.50,7188900,492.883
2015-05-25,542.50,542.50,542.50,542.50,000,491.073
2015-05-22,553.50,556.50,538.00,542.50,9393300,491.073
2015-05-21,560.00,563.50,552.00,554.00,10394900,501.483
2015-05-20,568.00,581.50,563.50,567.00,15850300,513.25
2015-05-19,568.00,576.185,564.00,567.50,7538000,513.703
2015-05-18,568.00,575.794,563.496,568.50,6804700,514.608
2015-05-15,569.00,569.00,563.50,567.00,5873700,513.25
2015-05-14,556.50,566.50,552.00,564.00,5419300,510.535
2015-05-13,551.50,568.00,550.50,556.00,7974700,503.293
2015-05-12,562.00,564.966,544.825,550.50,11522800,498.315
2015-05-11,571.50,575.709,564.00,565.00,8927600,511.44
2015-05-08,572.50,576.00,557.00,572.50,10430300,518.229
2015-05-07,545.00,567.672,531.284,562.00,11086300,508.724
2015-05-06,536.00,547.00,530.00,545.00,7910200,493.336
2015-05-05,567.50,568.50,537.00,537.00,11066400,486.094
2015-05-04,557.50,557.50,557.50,557.50,000,504.651
2015-05-01,542.00,559.00,539.00,557.50,3948400,504.651
2015-04-30,555.00,559.00,533.374,545.00,14957200,493.336
2015-04-29,573.00,580.50,555.265,559.00,9835900,506.009
2015-04-28,588.00,589.00,564.50,572.50,7085600,518.229
2015-04-27,573.00,585.557,564.675,584.50,7659000,529.092
2015-04-24,576.00,581.50,567.30,572.00,9029200,517.776
2015-04-23,581.00,586.00,572.974,578.00,4764400,523.208
2015-04-22,589.00,596.00,575.90,582.00,5854800,526.829
2015-04-21,575.00,589.245,572.50,586.50,10113500,530.902
2015-04-20,568.00,574.02,566.015,571.50,4399000,517.324
2015-04-17,573.00,574.50,557.00,564.50,12611200,510.987
2015-04-16,582.00,583.50,565.688,572.00,13166000,517.776
2015-04-15,598.00,600.00,582.82,583.50,6742300,528.186
2015-04-14,607.00,610.382,593.123,595.50,6312300,539.049
2015-04-13,615.00,617.50,608.50,610.00,6194000,552.174
2015-04-10,601.50,618.00,600.00,617.00,13031700,558.511
2015-04-09,596.50,603.50,594.839,601.50,4941600,544.48
2015-04-08,588.50,597.875,583.00,591.00,10023400,534.975
2015-04-07,590.00,605.00,574.50,591.50,8909300,535.428
2015-04-06,598.50,598.50,598.50,598.50,000,541.764
2015-04-03,598.50,598.50,598.50,598.50,000,541.764
2015-04-02,597.00,608.101,587.00,598.50,5444600,541.764
2015-04-01,599.50,608.75,596.00,600.00,7139400,543.122
2015-03-31,602.50,611.614,596.20,603.00,6529400,545.838
2015-03-30,600.50,605.054,592.00,603.00,5148600,545.838
2015-03-27,596.00,600.49,585.081,594.00,7985600,537.691
2015-03-26,599.00,599.00,426.294,587.00,15823100,531.355
2015-03-25,611.50,630.00,605.495,607.50,10166100,549.911
2015-03-24,589.00,617.431,589.00,613.50,13464500,555.342
2015-03-23,593.50,595.18,584.422,592.00,6218900,535.881
2015-03-20,579.50,593.50,579.50,593.50,18978000,537.238
2015-03-19,573.50,585.695,573.00,581.00,8866400,525.923
2015-03-18,573.00,578.575,573.00,576.00,5360200,521.397
2015-03-17,578.00,581.825,567.179,574.50,5636100,520.039
2015-03-16,576.00,583.50,574.719,580.00,5191600,525.018
2015-03-13,570.00,577.50,567.658,575.50,6545100,520.945
2015-03-12,564.00,573.85,556.892,570.00,6919900,515.966
2015-03-11,547.00,563.83,545.50,562.00,5464600,508.724
2015-03-10,550.00,556.00,541.50,545.50,6239700,493.789
2015-03-09,547.00,552.701,542.45,551.50,6266200,499.22
2015-03-06,560.50,564.622,547.50,550.00,5163600,497.862
2015-03-05,570.00,572.00,560.00,562.00,3447800,508.724
2015-03-04,556.00,571.108,555.00,569.50,6836200,515.513
2015-03-03,576.00,578.00,556.00,556.00,5325500,503.293
2015-03-02,568.50,585.50,567.15,574.00,6584000,519.587
2015-02-27,580.00,595.00,572.50,580.00,10526500,525.018
2015-02-26,557.00,561.00,551.00,559.50,5871900,506.461
2015-02-25,564.50,565.78,558.50,560.00,4229100,506.914
2015-02-24,564.00,568.00,560.50,563.50,6027800,510.082
2015-02-23,557.00,568.00,554.50,562.00,8146900,508.724
2015-02-20,561.00,562.327,543.00,551.00,7256600,498.767
2015-02-19,556.00,565.50,553.00,564.00,4120300,510.535
2015-02-18,562.00,566.815,552.00,553.50,5461500,501.03
2015-02-17,556.00,565.50,550.443,564.00,5560400,510.535
2015-02-16,552.50,561.915,551.50,561.50,3283500,508.272
2015-02-13,560.00,564.50,552.00,554.00,5166000,501.483
2015-02-12,549.50,562.327,549.50,561.50,10718600,508.272
2015-02-11,542.00,557.00,539.00,552.50,6060000,500.125
2015-02-10,535.50,543.30,531.50,539.00,9426300,487.905
2015-02-09,539.50,541.00,531.50,536.50,10281400,485.642
2015-02-06,538.50,543.50,537.50,541.00,10235700,489.715
2015-02-05,537.50,545.50,531.50,542.50,9121500,491.073
2015-02-04,530.50,545.75,519.50,542.00,11359100,490.62
2015-02-03,527.00,537.50,517.105,534.50,7802100,483.831
2015-02-02,540.50,545.50,526.298,529.50,16728300,479.305
2015-01-30,590.00,590.00,541.50,544.50,15320900,492.883
2015-01-29,557.00,571.00,551.00,564.00,8156500,510.535
2015-01-28,561.00,565.98,554.535,560.00,7311100,506.914
2015-01-27,549.50,564.00,549.50,561.00,12213300,507.819
2015-01-26,533.50,567.50,530.50,549.00,13021500,496.957
2015-01-23,526.50,543.805,523.50,536.00,10378500,485.189
2015-01-22,511.00,536.566,509.00,525.00,8891800,475.232
2015-01-21,511.00,513.54,504.50,512.00,8044500,463.464
2015-01-20,497.00,512.00,496.20,509.00,12448700,460.749
2015-01-19,490.20,496.70,490.20,495.00,6586300,448.076
2015-01-16,485.00,494.50,483.803,491.30,10972500,444.727
2015-01-15,486.60,496.862,477.50,489.60,12674800,443.188
2015-01-14,483.10,496.10,479.40,484.00,10060600,438.119
2015-01-13,471.60,492.326,469.788,489.10,10206400,442.735
2015-01-12,466.70,474.00,465.90,469.30,9157500,424.812
2015-01-09,471.80,477.00,463.50,465.40,13180400,421.282
2015-01-08,487.00,489.30,468.70,473.70,12613200,428.795
2015-01-07,484.20,491.354,479.20,481.20,7580900,435.584
2015-01-06,495.00,496.521,480.80,480.80,8186000,435.222
2015-01-05,485.30,502.00,481.40,493.50,10235500,446.718
2015-01-02,495.20,497.30,481.40,487.00,6911700,440.834
2015-01-01,486.10,486.10,486.10,486.10,000,440.019
