Date,Open,High,Low,Close,Volume,Adj Close
2016-10-14,67.05,68.00,66.45,67.45,4612000,67.063
2016-10-13,66.05,66.85,65.30,66.15,5112400,65.771
2016-10-12,67.00,67.60,65.20,66.75,7379600,66.367
2016-10-11,65.60,68.45,65.60,67.95,7334300,67.561
2016-10-10,67.75,68.363,65.82,66.40,6321000,66.019
2016-10-07,70.70,71.36,67.144,67.95,10509800,67.561
2016-10-06,72.25,72.45,70.65,71.20,5583100,70.792
2016-10-05,72.00,72.80,70.988,72.10,4606300,71.687
2016-10-04,72.05,73.914,71.75,72.00,8414300,71.587
2016-10-03,69.85,71.65,69.403,71.35,6872000,70.941
2016-09-30,69.00,69.95,67.65,69.20,7976300,68.803
2016-09-29,72.65,72.82,67.986,70.10,7877500,69.698
2016-09-28,70.45,72.00,69.25,71.85,5647700,71.438
2016-09-27,74.00,74.00,67.40,69.80,9758200,69.40
2016-09-26,72.50,72.50,68.30,70.00,9686000,69.599
2016-09-23,72.75,73.304,71.20,73.00,6782800,72.582
2016-09-22,73.25,73.28,72.10,72.40,4657800,71.985
2016-09-21,75.05,75.85,72.35,72.35,5611100,71.935
2016-09-20,73.35,76.25,72.15,74.50,10747100,74.073
2016-09-19,73.45,74.80,69.96,73.25,5218000,72.83
2016-09-16,70.10,74.10,70.10,74.10,18571400,73.675
2016-09-15,70.65,71.45,69.088,70.60,5866700,70.195
2016-09-14,72.85,73.20,70.85,71.10,5330400,70.693
2016-09-13,73.20,74.40,72.10,72.40,4544300,71.985
2016-09-12,72.15,74.39,71.00,72.95,5757700,72.532
2016-09-09,75.35,75.90,73.25,73.35,4869200,72.93
2016-09-08,73.50,76.924,73.50,76.05,14749700,75.614
2016-09-07,74.55,75.558,71.35,71.65,8673500,71.239
2016-09-06,72.40,75.35,71.65,74.80,9980900,74.371
2016-09-05,73.00,73.00,70.80,72.20,4204300,71.786
2016-09-02,72.00,73.00,69.80,72.65,9219000,72.234
2016-09-01,69.50,73.098,69.50,71.50,8489800,71.09
2016-08-31,69.10,70.50,68.80,69.60,5323800,69.201
2016-08-30,70.00,70.75,68.15,69.35,4957900,68.953
2016-08-29,69.50,69.50,69.50,69.50,000,69.102
2016-08-26,69.25,70.00,68.10,69.50,3467700,69.102
2016-08-25,70.70,70.70,68.10,69.70,7371600,69.301
2016-08-24,69.45,71.908,68.60,70.80,5887500,70.394
2016-08-23,66.85,70.25,66.575,69.75,8709700,69.35
2016-08-22,66.45,66.80,65.552,66.25,3868100,65.87
2016-08-19,65.90,67.066,64.80,66.25,6462700,65.87
2016-08-18,61.45,67.20,61.45,66.10,15604400,65.721
2016-08-17,61.50,62.525,60.80,61.50,3661200,61.148
2016-08-16,61.65,62.95,61.032,61.60,5258400,61.247
2016-08-15,62.75,63.02,61.35,61.80,3568100,61.446
2016-08-12,61.40,62.40,61.40,61.90,6156300,61.545
2016-08-11,61.35,62.00,59.20,61.75,6778900,61.396
2016-08-10,62.00,62.00,59.90,60.25,6769400,59.905
2016-08-09,60.85,62.55,60.20,61.70,6671900,61.346
2016-08-08,59.75,62.95,59.572,60.65,7510000,60.302
2016-08-05,59.30,59.95,58.122,59.65,6065500,59.308
2016-08-04,59.30,61.20,59.10,59.25,4981900,58.91
2016-08-03,59.50,60.495,59.08,59.70,4646700,59.358
2016-08-02,61.00,62.20,59.198,59.90,5301800,59.557
2016-08-01,65.10,65.10,60.65,61.40,12681600,61.048
2016-07-29,65.00,65.95,63.80,65.00,7510700,64.628
2016-07-28,58.85,65.80,58.85,65.25,15620400,64.876
2016-07-27,59.75,61.03,59.25,60.00,4231800,59.656
2016-07-26,59.45,61.05,57.85,59.90,4495700,59.557
2016-07-25,58.00,60.34,58.00,59.00,7291400,58.662
2016-07-22,59.70,60.253,58.14,58.50,6914600,58.165
2016-07-21,61.00,61.55,59.40,60.10,6739000,59.756
2016-07-20,64.15,64.75,61.45,61.55,6061200,61.197
2016-07-19,63.20,65.037,62.45,64.00,4464100,63.633
2016-07-18,60.75,63.95,59.775,63.25,9935600,62.888
2016-07-15,65.65,66.60,63.10,63.80,7122100,63.434
2016-07-14,68.70,68.70,64.50,66.60,6157100,66.218
2016-07-13,69.15,70.96,67.25,67.60,8072600,67.213
2016-07-12,66.30,70.45,66.05,68.90,9019200,68.505
2016-07-11,62.95,67.50,62.95,66.10,11322900,65.721
2016-07-08,58.95,63.70,58.14,62.35,9721400,61.993
2016-07-07,55.00,60.75,55.00,59.85,10537000,59.507
2016-07-06,58.50,59.32,53.80,54.65,13032200,54.337
2016-07-05,60.85,61.85,58.25,58.25,6259700,57.916
2016-07-04,65.00,66.10,61.80,61.85,4900500,61.496
2016-07-01,63.60,65.05,62.40,64.60,5247500,64.23
2016-06-30,62.00,64.365,61.634,62.85,7714100,62.49
2016-06-29,59.05,63.369,57.85,63.15,13975500,62.788
2016-06-28,59.60,67.20,59.60,60.55,10828000,60.203
2016-06-27,62.05,62.71,56.20,58.05,14438900,57.717
2016-06-24,55.00,65.70,52.599,61.75,22989100,61.396
2016-06-23,70.15,73.35,69.90,73.35,13404800,72.93
2016-06-22,70.10,70.65,66.90,69.85,5289700,69.45
2016-06-21,69.30,70.30,67.95,68.90,8184500,68.505
2016-06-20,64.45,69.35,64.45,68.95,11611000,68.555
2016-06-17,61.40,63.65,60.678,63.65,12665100,63.285
2016-06-16,62.05,62.10,60.089,60.30,7024800,59.954
2016-06-15,61.90,63.30,61.60,62.55,7096000,62.192
2016-06-14,63.60,63.60,60.093,61.05,12343300,60.70
2016-06-13,65.00,66.00,63.25,63.65,7599800,63.285
2016-06-10,69.00,72.619,65.119,65.60,10921000,65.224
2016-06-09,68.80,69.75,67.993,68.75,6388900,68.356
2016-06-08,72.25,72.25,69.05,69.30,9485400,68.903
2016-06-07,72.05,73.05,71.35,71.85,6408500,71.438
2016-06-06,71.50,72.00,69.50,71.40,6590100,70.991
2016-06-03,71.15,72.80,70.837,71.50,13915400,71.09
2016-06-02,73.25,73.775,71.90,71.95,7578300,71.538
2016-06-01,75.90,76.624,72.75,72.80,10727800,72.383
2016-05-31,77.00,77.90,76.00,76.40,9171000,75.962
2016-05-30,76.40,76.40,76.40,76.40,000,75.962
2016-05-27,75.00,76.485,74.65,76.40,7390700,75.962
2016-05-26,72.70,76.20,72.10,75.10,11457900,74.67
2016-05-25,73.15,74.40,72.70,72.70,7995600,72.283
2016-05-24,74.05,74.60,72.857,73.70,10121600,73.278
2016-05-23,71.15,75.40,70.15,74.25,11252300,73.824
2016-05-20,73.00,75.40,69.96,73.70,18117000,73.278
2016-05-19,81.70,81.925,71.20,72.45,47540900,72.035
2016-05-18,89.05,90.65,87.90,89.50,4915400,88.987
2016-05-17,88.10,89.65,87.70,88.85,3348500,88.341
2016-05-16,86.90,87.603,86.25,87.20,2010100,86.70
2016-05-13,89.10,89.20,86.70,87.55,4841400,87.048
2016-05-12,89.30,90.90,88.45,89.25,3871200,88.739
2016-05-11,91.00,91.60,88.80,89.45,2648800,88.937
2016-05-10,89.80,92.70,89.35,91.25,5994100,90.727
2016-05-09,87.75,89.75,87.75,89.50,6720100,88.987
2016-05-06,87.75,89.00,86.75,87.85,4057500,87.347
2016-05-05,86.90,88.30,86.35,88.00,4050000,87.496
2016-05-04,86.35,87.40,85.70,86.45,3462000,85.955
2016-05-03,88.10,89.05,85.60,86.05,6042400,85.557
2016-05-02,88.25,88.25,88.25,88.25,000,87.744
2016-04-29,89.25,90.05,87.90,88.25,4848700,87.744
2016-04-28,91.10,91.80,90.15,91.00,4402200,90.479
2016-04-27,90.95,92.20,90.10,91.90,4825600,91.373
2016-04-26,91.15,92.10,86.65,90.55,8781800,90.031
2016-04-25,91.60,93.55,91.45,91.95,3106000,91.423
2016-04-22,91.55,94.171,90.375,91.60,4951500,91.075
2016-04-21,93.10,93.65,90.70,91.15,3126500,90.628
2016-04-20,91.35,94.15,91.00,93.05,3441600,92.517
2016-04-19,93.75,94.95,90.55,91.85,7547000,91.324
2016-04-18,94.00,97.003,93.55,93.70,6822100,93.163
2016-04-15,95.25,95.25,92.70,93.05,4610800,92.517
2016-04-14,95.10,96.35,93.85,94.80,4026200,94.257
2016-04-13,96.70,96.717,93.90,95.20,9864300,94.654
2016-04-12,94.40,96.20,93.756,95.00,3130800,94.456
2016-04-11,94.40,96.00,93.60,94.40,3064500,93.859
2016-04-08,92.80,95.55,92.60,94.00,2544300,93.461
2016-04-07,93.50,93.65,92.55,92.90,2886600,92.368
2016-04-06,93.10,94.30,91.80,92.75,3774500,92.218
2016-04-05,93.55,93.55,91.30,92.60,4010500,92.069
2016-04-04,93.40,95.15,92.50,93.70,3818600,93.163
2016-04-01,92.80,94.153,91.55,93.25,4998400,92.716
2016-03-31,91.85,93.40,91.10,92.85,6641200,92.318
2016-03-30,90.30,92.20,90.30,91.80,3585200,91.274
2016-03-29,89.00,90.01,88.75,90.00,3382300,89.484
2016-03-28,89.10,89.10,89.10,89.10,000,88.589
2016-03-25,89.10,89.10,89.10,89.10,000,88.589
2016-03-24,90.75,90.90,88.95,89.10,3416200,88.589
2016-03-23,88.80,91.60,87.80,91.10,6655100,90.578
2016-03-22,89.00,90.40,85.35,88.55,15611100,88.043
2016-03-21,96.85,97.30,91.75,92.50,6102800,91.97
2016-03-18,93.50,97.264,93.50,96.30,8776900,95.748
2016-03-17,95.20,96.172,91.45,93.85,5640000,93.312
2016-03-16,98.00,98.00,92.90,94.95,8881800,94.406
2016-03-15,103.40,104.65,101.40,101.60,2509300,101.018
2016-03-14,105.60,106.40,103.70,104.30,1825000,103.702
2016-03-11,102.90,105.30,102.124,104.90,3903700,104.299
2016-03-10,103.40,105.50,101.70,101.70,3236600,101.117
2016-03-09,104.70,105.50,101.80,102.50,2910800,101.913
2016-03-08,104.00,106.128,103.471,105.30,2574100,104.697
2016-03-07,106.00,106.96,104.20,104.70,3572900,104.10
2016-03-04,104.10,107.70,103.20,105.90,3913900,105.293
2016-03-03,108.00,108.00,102.75,103.00,5127900,102.41
2016-03-02,107.80,110.00,107.20,108.40,3915300,107.779
2016-03-01,104.50,107.00,103.316,107.00,3081200,106.387
2016-02-29,101.10,105.20,99.95,104.60,3203300,104.001
2016-02-26,101.30,102.20,98.65,101.90,3044600,101.316
2016-02-25,98.35,99.90,97.25,99.90,3364700,99.328
2016-02-24,98.95,99.90,96.345,96.85,3204100,96.295
2016-02-23,99.55,101.40,97.938,99.55,2788800,98.98
2016-02-22,101.80,102.336,99.275,100.50,2563800,99.924
2016-02-19,99.45,100.60,98.30,99.60,2524500,99.029
2016-02-18,99.35,99.766,97.05,99.40,3601500,98.83
2016-02-17,95.25,99.40,94.65,98.60,4031600,98.035
2016-02-16,93.85,95.75,92.95,94.30,3746500,93.76
2016-02-15,96.30,98.209,93.40,93.50,3170800,92.964
2016-02-12,94.10,97.10,94.10,94.80,5058400,94.257
2016-02-11,95.80,100.50,90.95,94.00,11362400,93.461
2016-02-10,92.10,96.15,91.90,95.80,7428700,95.251
2016-02-09,91.50,93.75,87.981,91.45,8341100,90.926
2016-02-08,100.20,100.30,92.998,93.40,6695100,92.865
2016-02-05,105.00,105.70,99.45,99.65,6068500,99.079
2016-02-04,105.20,106.00,102.70,105.00,3434300,104.398
2016-02-03,106.00,106.70,102.80,103.90,3436000,103.305
2016-02-02,108.10,108.90,105.10,106.10,3066800,105.492
2016-02-01,107.80,108.30,105.80,107.80,9018100,107.182
2016-01-29,107.70,107.80,105.20,106.80,7199400,106.188
2016-01-28,107.70,107.90,104.90,105.70,4788200,105.094
2016-01-27,108.20,109.40,106.50,107.40,4205100,106.785
2016-01-26,107.00,109.10,106.00,108.70,3994900,108.077
2016-01-25,109.30,109.30,107.00,107.70,3004400,107.083
2016-01-22,110.00,112.00,108.10,108.40,6829600,107.779
2016-01-21,105.00,109.50,104.80,109.00,4023000,108.375
2016-01-20,106.90,107.10,104.00,104.60,5028000,104.001
2016-01-19,107.80,109.60,105.611,108.50,3905100,107.878
2016-01-18,107.50,108.60,104.80,105.50,5199100,104.895
2016-01-15,110.20,111.333,105.40,107.50,5404400,106.884
2016-01-14,117.60,118.01,108.00,109.70,9093200,109.071
2016-01-13,122.50,123.30,118.60,119.50,13847400,118.815
2016-01-12,121.20,124.80,119.80,121.70,6524400,121.003
2016-01-11,118.20,120.90,117.32,120.10,5511400,119.412
2016-01-08,116.50,120.70,116.50,119.10,4344700,118.417
2016-01-07,118.00,118.50,114.30,116.60,4037300,115.932
2016-01-06,121.00,121.00,117.40,120.90,3727700,120.207
2016-01-05,118.80,120.60,118.80,120.80,1923100,120.108
2016-01-04,122.00,122.00,118.00,118.80,3651700,118.119
